,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dg_id,player_name,100_150_fw_gir_rate,100_150_fw_good_shot_rate,100_150_fw_low_data_indicator,100_150_fw_poor_shot_avoid_rate,100_150_fw_proximity_per_shot,100_150_fw_sg_per_shot,100_150_fw_shot_count,150_200_fw_gir_rate,150_200_fw_good_shot_rate,150_200_fw_low_data_indicator,150_200_fw_poor_shot_avoid_rate,150_200_fw_proximity_per_shot,150_200_fw_sg_per_shot,150_200_fw_shot_count,50_100_fw_gir_rate,50_100_fw_good_shot_rate,50_100_fw_low_data_indicator,50_100_fw_poor_shot_avoid_rate,50_100_fw_proximity_per_shot,50_100_fw_sg_per_shot,50_100_fw_shot_count,over_150_rgh_gir_rate,over_150_rgh_good_shot_rate,over_150_rgh_low_data_indicator,over_150_rgh_poor_shot_avoid_rate,over_150_rgh_proximity_per_shot,over_150_rgh_sg_per_shot,over_150_rgh_shot_count,over_200_fw_gir_rate,over_200_fw_good_shot_rate,over_200_fw_low_data_indicator,over_200_fw_poor_shot_avoid_rate,over_200_fw_proximity_per_shot,over_200_fw_sg_per_shot,over_200_fw_shot_count,under_150_rgh_gir_rate,under_150_rgh_good_shot_rate,under_150_rgh_low_data_indicator,under_150_rgh_poor_shot_avoid_rate,under_150_rgh_proximity_per_shot,under_150_rgh_sg_per_shot,under_150_rgh_shot_count
,21891,"Kitayama, Kurt",0.79,0.09,0.00,0.92,21.23,0.03,258.00,0.70,0.05,0.00,0.95,29.72,0.03,328.00,0.82,0.09,0.00,0.94,16.72,0.04,85.00,0.32,0.05,0.00,0.97,59.60,0.02,109.00,0.47,0.07,0.00,0.97,38.25,0.05,166.00,0.56,0.09,0.00,0.94,39.11,0.02,141
,12577,"Woodland, Gary",0.77,0.05,0.00,0.93,22.89,0.00,257.00,0.68,0.06,0.00,0.96,29.64,0.03,376.00,0.87,0.09,0.00,0.93,17.88,0.00,99.00,0.37,0.08,0.00,0.95,56.94,0.04,126.00,0.55,0.06,0.00,0.95,41.80,0.05,174.00,0.53,0.05,0.00,0.93,37.46,-0.01,137
,16283,"Rodgers, Patrick",0.75,0.08,0.00,0.92,22.95,-0.02,303.00,0.68,0.07,0.00,0.96,29.62,0.03,441.00,0.81,0.07,0.00,0.91,18.90,-0.04,100.00,0.38,0.08,0.00,0.96,57.37,0.03,161.00,0.40,0.05,0.00,0.94,46.62,-0.03,223.00,0.56,0.06,0.00,0.92,38.80,-0.02,178
,18634,"McNealy, Maverick",0.84,0.07,0.00,0.94,20.43,0.03,342.00,0.72,0.07,0.00,0.96,30.05,0.03,472.00,0.86,0.09,0.00,0.92,16.68,0.00,105.00,0.38,0.06,0.00,0.99,60.88,0.03,178.00,0.49,0.05,0.00,0.97,47.10,0.01,247.00,0.59,0.05,0.00,0.96,39.94,0.01,147
,23602,"Hojgaard, Nicolai",0.76,0.07,0.00,0.93,21.83,-0.03,148.00,0.73,0.08,0.00,0.97,30.34,0.03,264.00,0.88,0.10,0.00,0.98,15.29,0.07,50.00,0.35,0.09,0.00,0.94,56.26,0.01,106.00,0.55,0.04,0.00,0.98,39.78,0.06,130.00,0.64,0.04,0.00,0.90,37.44,0.02,81
,18628,"Campbell, Brian",0.81,0.08,0.00,0.94,21.50,0.02,190.00,0.68,0.05,0.00,0.94,29.89,0.03,352.00,0.88,0.10,0.00,0.92,19.94,-0.01,92.00,0.38,0.06,0.00,0.95,57.72,0.01,104.00,0.40,0.06,0.00,0.98,47.36,-0.01,208.00,0.55,0.04,0.00,0.99,36.95,-0.02,74
,14578,"Henley, Russell",0.85,0.07,0.00,0.96,19.64,0.04,292.00,0.77,0.04,0.00,0.96,29.36,0.03,397.00,0.84,0.14,0.00,0.93,13.15,0.10,85.00,0.35,0.04,0.00,0.99,56.77,0.04,98.00,0.50,0.08,0.00,0.96,40.68,0.07,216.00,0.57,0.12,0.00,0.95,37.01,0.06,78
,14577,"English, Harris",0.76,0.07,0.00,0.91,22.60,-0.02,319.00,0.74,0.06,0.00,0.95,29.48,0.03,494.00,0.86,0.07,0.00,0.98,15.03,0.04,83.00,0.41,0.04,0.00,0.99,57.33,0.03,136.00,0.47,0.04,0.00,0.96,46.25,-0.02,246.00,0.58,0.03,0.00,0.96,38.49,-0.02,105
,26653,"Eckroat, Austin",0.81,0.07,0.00,0.93,22.31,0.01,289.00,0.73,0.05,0.00,0.95,30.01,0.03,365.00,0.84,0.09,0.00,0.92,20.10,-0.02,101.00,0.31,0.05,0.00,0.94,66.04,-0.03,119.00,0.51,0.05,0.00,0.97,41.24,0.04,202.00,0.62,0.05,0.00,0.95,34.50,0.05,125
,14502,"Cauley, Bud",0.83,0.09,0.00,0.96,19.84,0.04,255.00,0.72,0.07,0.00,0.95,30.65,0.03,385.00,0.88,0.17,0.00,0.95,15.59,0.09,76.00,0.36,0.05,0.00,0.96,64.17,0.01,126.00,0.43,0.04,0.00,0.96,46.12,-0.03,182.00,0.54,0.07,0.00,0.89,35.37,-0.01,108
